zer1	zer2	zer3	zer4	zer5	zer6	zer7	zer8	zer9	zer10	zer11	zer12	zer13	zer14	zer15	zer16	zer17	zer18	zer19	zer20	zer21	zer22	zer23	zer24	zer25	zer26	zer27	zer28	zer29	zer30	zer31	zer32	zer33	zer34	zer35	zer36	zer37	zer38	zer39	zer40	zer41	zer42	zer43	zer44	zer45	zer46	zer47
0.00594814	0.50890076	7.52540242	35.13479178	82.82938814	406.8472966	99.7279148	0.01677071	0.47821639	6.76024938	27.75148596	76.24968129	80.35357504	0.05775462	1.94826391	14.47071171	32.42903745	149.1166536	71.75497423	0.05904446	2.11386239	11.9457304	44.64670572	66.70803971	0.24897487	4.18667028	42.66450518	125.1722325	62.97961947	0.31665773	4.15932266	17.71521374	38.14713514	0.62734129	23.32380254	230.7087339	209.6717316	0.76805271	4.33964553	28.21577397	5.30051025	161.1937106	542.3284861	0.58890718	23.56574937	47.10631333	606.3463813
0.06463395	1.60452783	26.12408118	108.9355944	184.240039	467.8749288	112.3390969	0.10853886	1.29601175	9.2740651	32.21700495	17.87675789	102.9441095	0.20498367	7.82558598	60.66084314	104.0925452	256.3797483	140.9444891	0.16483831	2.75316762	23.06410688	29.0473058	59.66397385	1.11409926	21.17129718	63.29909238	60.05683287	270.3759848	0.39608653	9.99083654	40.30762436	46.28988585	3.54056064	29.79624221	224.5213896	50.42666582	1.97626863	24.78698526	20.02174247	6.68972812	179.432861	362.0456193	6.45954638	6.34573027	55.64827676	545.1353887
0.03089162	0.58930766	13.74601228	79.11623474	129.7986492	280.1345193	198.5086412	0.0312811	0.69989151	17.41657142	71.15023428	124.8049997	74.58120972	0.06423199	3.62114844	36.13355851	44.25475841	65.18619855	14.19842202	0.08714018	5.24990473	40.38622649	91.13107026	99.63122985	0.46903673	10.92581888	13.99252825	187.0163116	30.77326031	0.76702283	14.6626337	54.65032791	79.60416267	1.6486192	8.03349911	261.3122808	187.2144826	2.58714945	23.30996971	42.12875833	2.06144589	172.3902438	493.8787234	5.06841608	21.74498863	49.35414386	564.3432697
0.07656039	0.66320116	27.73410929	134.0075789	135.0277985	305.7996979	74.1168461	0.07414679	1.71736183	22.60589281	73.7607627	66.24646098	98.97177463	0.07355562	7.75549454	68.27778309	54.52396692	68.85460569	82.85229144	0.22487838	7.31850636	44.864908	38.79432164	18.80577304	1.05281149	22.42866976	15.99309579	208.2546622	120.8260068	1.12648614	17.21282676	19.64248128	9.0683951	3.59815708	5.1893913	309.1444969	139.653162	3.16421857	9.14371957	15.16745888	1.22552364	209.7299128	526.0371438	2.33792861	27.75848322	61.02849833	644.1032387
0.0256565	0.78584254	8.44803043	38.55076892	117.4099234	362.545516	70.43908733	0.01046249	0.39529553	5.88368327	5.88128051	85.15464188	98.79904145	0.0909532	2.30833781	17.85556512	26.34157425	118.2476612	122.6225774	0.05201374	1.79142862	7.09728392	66.10514356	78.08494424	0.30906262	5.97397401	38.60934737	147.7246172	139.3083271	0.26635647	3.46649436	39.88640707	67.53940502	0.9976901	23.32919808	242.3476197	114.3912583	0.70778288	16.78293782	54.54860714	5.52228253	166.0977236	447.0002267	3.59996721	33.10687823	48.26531135	535.6168618
0.01173224	0.77281494	8.45006175	31.9494449	63.24918468	399.298111	70.7037197	0.11132342	2.07093741	5.42932517	32.32701025	101.4241107	238.9812794	0.09057689	2.22219436	9.68382407	29.4022931	210.8286788	254.1938336	0.25101466	1.81290495	26.95452552	104.8504337	185.3820294	0.29047481	1.7837277	51.0029512	86.13795048	288.2202748	0.30388096	12.33378481	88.6330252	117.2305198	0.14036157	28.93169319	223.1551316	14.64318362	2.48942977	46.62894027	73.94212084	6.72838751	171.0011	388.906393	11.36773785	46.17993436	52.17646285	542.3528277
0.05648415	1.23804153	11.0622781	60.14282073	170.3666938	391.6081589	155.729836	0.04538894	1.25091463	9.90427943	54.3445148	115.0392379	90.78687572	0.14398027	3.07309523	30.07565056	53.14809164	192.1030152	22.14068142	0.15886158	2.51379952	22.36395652	83.55201111	54.01636884	0.41919107	10.38729121	48.02334006	89.72818764	89.3673702	0.3282778	6.22337953	54.68584728	49.96742846	1.75891496	30.00277236	232.265714	128.9172387	0.90141669	25.67130019	60.92634785	7.35763893	176.9854307	477.8848226	5.96498571	45.30235854	53.97126926	588.8467617
0.01859325	0.32643402	8.23948133	43.95189989	122.2152557	474.1332921	169.8934505	0.04735545	1.05338101	8.86852571	25.89358735	76.95560294	142.4590849	0.03994388	2.2122149	19.93430345	39.87304031	238.9274522	99.1377156	0.12552847	2.90984468	22.46553711	80.02539179	165.4092901	0.29078187	6.0248159	24.54128523	66.34925432	200.4231576	0.45068813	9.70306362	55.23449191	129.9648794	0.91358218	15.55189861	210.2559883	34.88494433	1.86933238	24.59238677	69.70819599	3.87120944	161.6809965	416.2197661	5.38496816	26.58681098	49.1231751	554.3228725
0.03183253	1.11624398	20.26816869	103.1098505	258.0740653	515.5701844	236.2907757	0.03392645	1.98485244	16.53315896	46.19937504	144.4581623	49.38050814	0.13783308	5.99326386	54.13709865	133.9522384	332.6152353	29.13884233	0.26057495	4.98976321	19.10780765	74.34949792	30.70064672	0.84458773	17.9926251	47.15597501	9.52256741	207.9881668	0.73731332	6.15721905	24.39227417	5.2253279	2.8987061	10.40944602	198.351016	17.01677734	1.13410046	11.98323178	25.10470036	1.39186111	174.7876995	404.550962	3.91302728	29.5932912	55.98547863	597.1100875
0.02954632	0.99536837	10.96809237	39.89888745	142.9030781	356.9289588	179.4289114	0.03621464	1.61459114	16.38952356	58.09047217	58.25851908	12.20244913	0.11712671	2.89804047	13.76330479	13.82025052	125.8728506	32.07198935	0.21096099	5.2815794	35.43064056	42.0078229	72.34557714	0.37897485	3.73251166	41.88180405	168.082211	111.0920994	0.81226595	13.76361483	32.86978698	90.15081609	0.59623724	27.95569844	287.8520922	110.9019595	2.56527282	19.20076814	58.1259339	6.8627907	203.0457129	467.0462396	5.11285413	23.09769275	60.0835914	583.097027
0.04797502	0.34992762	18.37648951	96.63535036	196.3472853	440.5521816	187.4033145	0.06843554	2.57213139	13.25195498	21.28578108	136.0255661	55.8414684	0.04385961	5.37891676	50.71330955	89.05416452	218.6668928	67.29547929	0.32764347	3.50537725	24.88864771	45.96722866	35.93110382	0.75334499	16.99630859	26.36086855	94.44747945	181.2408777	0.463271	12.96860228	61.80639677	29.97883342	2.76476362	4.69642283	243.2353452	56.42770269	2.78386321	44.73922577	63.99576119	0.81936934	185.071695	468.6331518	12.48452904	60.0017379	56.32262738	623.9600605
0.01638623	0.06251856	8.60473881	70.69804334	161.2724121	347.9388112	15.53207049	0.05195969	1.84734093	10.33350136	45.53486452	64.07396694	116.0026802	0.00588678	2.21553527	29.80821578	57.33949182	121.4343708	182.2620738	0.21793457	2.97780118	29.55075118	55.0666646	125.4129915	0.28262542	8.46525967	6.57891056	125.3887541	190.2786913	0.42288206	11.54238821	50.56305362	104.2871686	1.21893327	4.75027849	221.6446401	68.12776418	2.12747195	28.17803601	65.1031474	1.73411234	154.1571693	410.3483689	7.05278647	30.24886236	45.03735622	513.215803
0.0201138	0.49848283	0.70062194	35.59049451	240.4474195	390.1377224	158.2556207	0.04235177	0.70050685	2.06245712	9.8225143	16.57416986	43.28997953	0.05667007	0.377999	9.78751172	93.75285247	183.1337337	43.57559276	0.08376646	0.54705525	7.33104882	23.15483665	30.8507273	0.06900138	1.39009357	15.20506192	78.96247482	89.89915103	0.07444351	3.1529427	20.62950132	22.09063892	0.03186483	5.43172611	197.4996098	144.4840525	0.61434659	10.98945313	27.06640295	2.33684293	147.4142197	476.6109638	2.69347537	22.9467726	44.33649966	565.4414388
0.05513007	1.17995921	14.57401539	49.98689052	147.6703228	480.9293367	37.56004486	0.10268704	3.11245995	19.50096779	52.54886871	105.9154327	72.87481953	0.14690449	4.16104201	22.69802772	30.86416583	252.7602957	164.5970587	0.39890805	6.62219255	41.82086096	94.25081719	123.1005614	0.57523252	6.97961133	21.86456473	78.93977411	212.5730794	1.05117699	18.28239367	77.36425767	109.3791226	1.08364474	17.97155392	224.3176412	57.49267399	3.6118083	42.26059883	53.23996349	4.68084791	174.6765887	462.1836977	10.67471005	16.24892963	53.58432534	603.4423339
0.0168198	0.46867115	8.06109037	59.31908129	165.7681167	415.2973117	109.7164226	0.04287888	0.44611506	2.00531892	19.06302681	53.19797049	91.40321026	0.05775108	2.02522857	20.46330264	34.0145923	178.2136005	77.4967191	0.05385243	0.89944402	15.8790791	28.43385591	72.90190671	0.25804779	4.99897512	30.62705697	120.0589504	138.1160283	0.16733483	6.98497715	23.06087379	50.26063211	0.68716464	22.99348827	257.3148851	96.78159117	1.37847396	14.07628884	31.08727063	5.87096889	188.5960356	459.8429839	3.74034647	17.0700345	56.52726053	578.8937431
0.12860993	1.33746099	27.96842189	126.9224141	105.2926692	402.7577239	196.9363861	0.02441617	2.76825206	26.12572251	43.54927367	97.013936	44.57881925	0.15650521	8.08464732	70.50858072	60.57030814	173.4032631	22.2793196	0.35257537	8.21922117	28.05458994	39.23219116	79.88738552	1.12378347	24.52946383	41.73828472	112.3242215	134.888427	1.2435151	11.43317224	44.25438932	88.49620948	4.08940166	19.79270507	243.5085942	56.55100336	2.18759028	28.95435483	90.66044287	4.3478752	178.9326531	407.7958252	7.73114053	69.78495576	53.70421858	542.4419553
0.00482164	0.11407531	5.31110945	44.56273309	159.7951662	354.2333232	115.6219657	0.0268765	0.50019584	6.92271261	25.96841067	112.1175868	58.22641922	0.01330733	1.37718771	17.01873562	62.77954226	127.9385275	59.68680027	0.06396243	2.39857483	16.60392113	71.0162022	61.6335147	0.17604058	4.37289932	26.23641867	124.941674	76.66111306	0.37784146	7.11735852	35.86818095	41.3580995	0.57360043	12.87737728	215.1177479	159.3338051	1.3982836	14.20192762	13.81502353	3.06053551	148.8363577	466.7124776	3.13175877	3.34333055	43.36304573	537.2434263
0.00963605	0.03375375	3.37107699	39.16062746	92.36827674	396.6327658	11.2100289	0.04277512	1.42208705	10.09582629	63.26311881	69.3479109	89.15840247	0.00712881	0.93410207	19.12221939	68.51825199	157.6605075	186.3330755	0.16876744	3.11251456	35.92020114	72.49695015	87.31611225	0.12863488	6.26717211	54.25243694	106.9595724	183.4506481	0.46186133	12.92611897	52.52800438	55.83537694	1.01152825	25.79187647	202.8902466	92.7254787	2.26145682	24.39928465	23.53931648	5.57458428	143.0060851	436.6193738	5.49387437	7.76899857	41.92224413	528.3625799
0.01405824	0.43770439	7.69337177	57.87511516	172.0300674	419.7793858	21.23591708	0.04222336	1.50319693	9.30951376	7.32612393	38.46361633	50.98713055	0.04906406	1.95586807	23.8105152	72.347962	167.9253296	213.17394	0.18027769	2.79094218	1.40463112	22.39546016	45.2409373	0.24683792	6.59133733	24.47076141	89.24193848	197.6818466	0.40531749	0.43353847	19.29368418	10.15380967	0.92698077	9.31406987	192.9365622	93.28518573	0.1317596	11.32658283	25.31616625	2.17664698	137.518198	446.3983526	2.92408193	31.04268135	40.38016454	538.5797987
0.04943746	1.65340934	23.58609417	88.10906269	101.5830643	322.8739879	233.7146553	0.1261312	2.74526315	11.88760942	54.5106732	116.8415845	64.04554908	0.19723067	6.79393552	47.01125158	55.56619565	100.2460671	14.22624671	0.34920695	3.17030598	27.82061739	69.10137952	62.66122237	0.94259079	16.12438439	55.59207079	185.8159252	92.65025816	0.42290363	10.07904349	54.49533181	71.68871734	2.67457968	29.91292377	306.2112539	119.3412109	1.83827037	31.0974665	86.98312835	6.88777576	214.8719544	491.1033681	8.00746169	65.99802134	63.55307643	618.9938916
0.0274864	1.3941553	29.01946627	119.3880998	173.5318259	420.1023741	252.7064638	0.02770505	0.46955706	11.73757055	63.75452561	97.32430909	68.980313	0.16478814	8.07810169	59.81775928	71.71345744	210.5882966	42.92849575	0.05031252	3.37925739	32.15263745	58.54875747	42.03514721	1.09122491	19.36529933	19.91155572	79.36387793	75.63091599	0.48280777	10.88333963	29.03514339	35.24841926	3.0706838	7.62383041	224.513914	106.242616	1.84478078	10.44661914	47.58034104	2.07719763	171.7315422	445.6619535	1.99187811	37.87060541	52.28023354	565.627651
0.0429063	0.89015766	9.98834141	33.010291	122.5458697	364.2273285	118.4990112	0.03775035	0.80446974	5.31306197	33.49799574	166.4231919	164.2497186	0.10711065	2.95966812	18.08278954	33.57280601	147.8408966	108.8296394	0.09702262	1.80824032	20.55056833	116.4671895	204.4028922	0.41564892	6.50131853	32.26545564	133.8410044	185.4456289	0.28228415	7.92245251	62.23978208	157.1647022	1.11608286	20.57487517	250.1933252	50.64999458	1.4523229	24.17647111	75.06340556	5.04237775	179.1792841	421.168279	5.06064769	30.38862868	53.23183272	551.5488044
0.07137423	1.05491586	28.82236727	124.2928525	161.90977	333.8138787	248.3443004	0.03422988	1.07736277	17.37224772	50.59537967	123.9310175	56.34830523	0.13109557	8.32574659	66.85978079	74.87666958	178.8873384	115.0770051	0.14605143	5.40355776	25.61527318	37.27966387	54.24029874	1.15453648	22.80229372	30.73866589	78.97373646	21.07344935	0.8111544	9.5479808	12.18930662	13.76327555	3.75151331	13.31212873	191.4105563	157.5906701	1.77713358	15.39085481	60.73128114	3.14002693	147.1126482	425.6818151	4.80062145	66.45490207	45.05532707	510.8953237
0.01475654	0.20225838	2.32380527	19.52276727	76.89984103	354.8497106	85.30290402	0.0276429	0.98245527	10.5450062	38.82967067	96.87010344	51.03443488	0.02598542	0.78521637	12.87082067	48.20624445	96.43707148	76.81828983	0.11834077	2.95010048	17.3871096	51.65088746	87.23400743	0.11978443	5.18564035	60.63478679	171.3442625	72.31979632	0.40664642	5.37581391	25.85381273	64.64043483	0.94053964	32.34361857	268.4265891	194.0062199	0.86066114	13.5157166	22.94763533	7.30865982	182.5278723	529.7530061	3.62366836	28.81273368	52.96988062	602.2805038
0.03274148	1.56833898	32.44646178	132.6916175	159.0999542	355.8331877	87.35476579	0.03934597	1.45411179	11.53442536	51.20685444	79.12071667	154.6812377	0.18357728	8.89238316	66.7676894	79.46443734	168.5172862	218.1997645	0.17834842	3.31864668	22.97287203	53.64150504	122.5908636	1.18725484	21.59759822	32.02129921	84.95781674	242.2236238	0.47524523	7.10731872	30.61926834	84.81957753	3.41662762	11.16862151	207.353558	2.35816096	1.13032128	12.68258444	54.493919	2.31461999	155.2884277	365.6028534	2.71930727	28.64213112	46.90530425	502.1720425
0.0259536	0.44961969	7.93871985	60.5504226	213.0633793	458.9018134	38.6043059	0.00698844	0.68104216	9.23065969	27.36130223	63.43014826	145.6996194	0.05195145	1.95295642	23.54953368	87.57696789	293.4495636	132.815692	0.08542479	2.73480441	13.88430246	14.97090075	88.80320154	0.23952313	6.04738796	15.31292576	35.99737853	175.3199304	0.39461889	5.11121669	16.0937026	33.58645105	0.78338005	3.95019605	137.1331405	60.88902279	0.94177237	12.49683173	27.55284131	2.02526142	123.4328774	412.4266635	3.48758384	27.1027644	39.52394146	531.2199427
0.02332429	1.07180353	16.76165612	94.20865938	150.0551501	10.79074165	232.6771572	0.12722856	3.38284212	24.99073793	50.0985198	31.9738591	73.21070625	0.13668663	5.08745121	56.19827426	201.5362873	148.9003532	142.5582595	0.43755739	8.19536083	36.77700959	43.55139313	37.48249035	0.72789199	20.1122905	152.7462319	299.7394344	94.54514561	1.27357982	15.64476033	40.15553663	28.89298451	3.3940156	68.5541704	320.3882226	201.9599042	3.0630212	22.6224461	30.00354845	14.37437633	198.2396509	383.6069165	5.82043426	20.05671284	55.77362087	418.2321335
0.03832743	1.13973537	11.97395876	67.54024509	225.1946316	449.3358183	122.6639302	0.03308391	0.6989902	7.63402027	38.8495234	78.44515697	39.21960415	0.13139978	3.10109635	27.35845742	91.8235027	258.6599588	70.81948903	0.08402903	2.49756506	25.02344016	65.04698757	8.45973812	0.39746203	7.65121407	36.78560243	41.78202684	150.2538129	0.39429841	9.80592801	38.99129424	10.1898634	1.11126986	19.77619565	191.4961781	63.83828441	1.81963822	15.97404874	17.41386742	5.01709708	156.7705292	419.1691633	3.3673473	16.40087814	48.93520591	547.5253653
0.11855268	4.71233756	49.1435787	93.44080577	113.698969	304.660274	179.2410048	0.12696432	2.84482781	17.00034752	70.54416006	75.37553885	95.02610361	0.58978128	14.96690188	54.9300861	41.39713517	165.8213921	93.08569909	0.38103638	4.34073312	24.82198339	42.20099921	88.45438919	2.16699997	20.71751231	58.76198099	118.0246021	48.95649668	0.58428692	5.56783994	33.34656061	84.52928767	3.70021877	35.96654653	285.1526003	47.77254818	0.69156288	20.32596922	78.25596018	8.80677441	222.9504897	356.865186	5.48363127	52.8761037	69.46784619	511.3791577
0.01495753	0.57014667	8.29471677	65.57479624	179.3917296	441.493975	77.82788886	0.05124158	0.46985718	3.78018101	33.91255084	134.3761523	125.8655664	0.0673804	2.31263028	29.1645307	82.5339096	225.106741	155.3509043	0.05604561	1.48668499	18.52990477	70.2690745	107.8600446	0.312892	8.59467014	25.25351891	62.55211029	225.2065332	0.25313607	8.43893154	46.72072371	68.53941628	1.26896216	7.20110506	202.3876985	35.96074975	1.7583272	26.99638419	48.56832261	1.77102763	156.2563669	434.698711	7.10520912	37.25050749	47.59012043	576.066623
0.07290812	1.60044807	27.56513135	100.8604756	133.7286091	352.3734768	216.9465725	0.20748615	3.67518501	5.75897008	69.52205612	164.773276	86.60021687	0.20134871	8.47828807	58.77795802	97.95834203	146.4486408	56.72917859	0.48068637	1.19798877	44.91153802	114.0790205	129.3547975	1.23030484	21.1763447	79.10562124	160.9987089	56.65679298	0.11263055	18.72701068	85.59428345	97.26775693	3.61996766	38.96434427	304.7163389	122.8138472	3.67382661	47.83219664	53.71251465	8.67252833	223.403415	483.0499177	12.39062802	43.1598536	67.50496613	619.6145963
0.02275843	0.71653125	8.23693365	35.33273214	96.9208157	324.4125167	18.81001911	0.0605924	1.09284394	3.84776151	51.11976401	122.6639343	211.2005688	0.08278865	2.14891797	14.79171185	48.88696077	98.03012944	226.1439288	0.13028685	1.17924514	28.95234646	101.1175633	182.8845193	0.27703184	4.53497898	52.64368881	202.2674388	293.7170272	0.17656029	10.60218062	66.26504537	139.3281536	0.72569548	28.74277533	306.7165839	14.67279238	1.88583235	29.47669166	98.07233298	6.62585225	209.6555056	410.1002328	6.51147165	55.11601605	61.19312178	571.4261953
0.04136001	2.31171198	27.81616822	91.59371403	172.1935413	453.1203525	119.9485685	0.03757825	0.73714639	4.87060227	41.76551861	66.01154045	167.0864317	0.270078	7.59281177	41.85980305	50.27231088	248.5786266	96.44056109	0.09113776	1.27314743	17.22927262	51.66844588	118.3725312	1.0116269	12.61917047	8.7167072	60.08144813	198.2638634	0.17361504	4.91855926	31.10505667	62.49034615	1.89688172	13.09108826	218.4407174	15.93017243	0.73292466	12.96139449	25.569363	3.77770018	173.4069792	393.031156	2.75326977	10.04121312	53.55863377	543.522088
0.02411142	1.7821834	24.61405223	76.22087355	131.3057795	417.3787538	79.95104112	0.02809796	1.53527224	14.70383755	27.8832851	10.99954525	70.32640928	0.20711039	6.70385487	34.92053735	44.38982472	172.5603255	86.29756046	0.20013037	4.71565431	18.34513335	9.79748017	83.78478646	0.89302045	10.7731314	35.8174098	127.2111582	104.0646927	0.72148128	7.38508593	14.80216838	65.84912805	1.66718817	20.60773057	254.9215754	165.3238223	1.40024985	9.65562946	29.80590433	4.87040222	183.84749	534.1916038	2.60289561	9.82586699	54.66390942	632.1560069
0.01823707	2.319689	31.62585511	93.87372162	159.9509706	450.5381478	95.68291279	0.15639486	2.56078578	2.70425728	38.81134671	99.58725442	134.4497891	0.28210949	9.08771593	46.54628442	31.58982073	252.0961506	86.84598152	0.32959318	0.67585007	31.04271542	77.52248112	146.936774	1.25966784	15.09048383	22.52885414	82.18990261	184.3010561	0.10523069	13.82218662	59.34719677	131.2940733	2.40853342	19.7998554	256.2689842	39.82346521	2.77927978	32.86390328	93.39572883	5.22216826	202.9331644	446.0767347	8.4872174	50.25644639	62.90373219	610.3210074
0.11828223	1.23737099	31.45163624	134.1275705	134.2031781	270.5888619	162.1449538	0.06745196	2.45420521	34.96803753	93.77124014	68.72092124	131.6908053	0.14966789	9.08269473	72.09251087	62.45900891	87.0872084	4.79627595	0.30637864	11.01306675	55.78664552	39.91207434	46.03205395	1.26225013	24.71205051	37.97475976	159.9704103	87.0863553	1.6709835	21.28139464	43.09446735	28.46886271	4.09227615	18.86283997	264.3256378	84.26314146	3.91066022	24.99962105	54.03135771	4.31196536	186.1009275	402.2223733	6.27040631	47.11595291	55.15955004	520.4976726
0.03794332	1.08159915	8.37304561	19.12685496	102.3423975	353.3045277	72.16189162	0.02513475	0.93479009	13.7022874	60.22663845	136.4557877	226.9360152	0.1251561	2.328821	6.66349701	19.84550336	117.4547385	140.8120456	0.12439897	4.36174638	35.35137432	91.74634189	260.0232554	0.31328164	1.72945261	32.56239794	163.8538833	179.8033828	0.65910996	13.10930292	51.09760449	178.3960904	0.25424026	20.5727236	268.8361021	89.23217176	2.3491681	23.02345248	63.31776952	4.97011275	186.3653581	470.0429663	5.52805816	31.96056214	54.62270643	588.5926466
0.00661758	0.57328926	10.81363116	52.61454741	135.9813397	457.8975869	46.42056954	0.02835591	0.47038807	2.23338813	20.09740491	19.25153747	79.81477544	0.0644053	2.77769713	21.83548317	47.31413683	207.4437734	234.3185949	0.05637096	0.68656984	9.95799093	14.96036712	28.37299793	0.35318735	6.0746257	19.79944809	75.32167175	213.3112706	0.10319299	3.77470549	21.65544214	9.17245185	0.85646543	11.3315488	188.8133271	89.22577865	0.7152485	13.54910326	7.05372313	2.79787841	138.9820282	456.7286933	3.54019496	13.89727367	41.3363396	555.0655954
0.04482396	1.90271979	25.77809107	94.48398477	156.0465905	436.3170905	63.17305144	0.02605872	1.22871318	11.64331527	28.11491082	57.29124562	92.82627351	0.2234602	7.13422994	46.05860023	57.22731947	223.2662191	97.23220431	0.16456824	3.76331644	16.64252101	38.07684274	43.36099255	0.96040715	14.73804668	22.60869545	53.9900602	133.0468907	0.5807205	6.19374815	16.15108837	33.73595018	2.32787752	13.24805355	190.760151	98.77627997	1.11617578	4.22456909	43.47366044	3.38565952	148.4363733	436.6403438	0.78793479	38.13640263	45.3355672	541.4467093
0.04850647	2.14632752	24.73372629	63.07786089	17.72325853	253.5898046	204.382053	0.05343947	1.17252043	3.65738869	21.11051809	99.22163463	106.515548	0.24510906	6.62699269	30.72732887	73.39057721	30.85654557	65.49483064	0.13563505	0.90245854	14.59731351	75.54515792	87.3868585	0.87411163	10.09723887	75.82270467	222.0390698	9.56208002	0.11558746	6.02151624	50.43406232	71.48337341	1.64044449	37.66060796	303.9165315	187.6921257	1.15066721	23.63342863	56.6108223	8.24257164	201.4261374	466.8799276	5.45280444	35.10833422	58.03707176	537.1113269
0.00814802	0.34212107	5.73081586	51.62558128	132.993481	291.0144621	132.1329109	0.01305882	0.61081188	3.3183212	24.35881865	28.02185738	34.36913318	0.03856062	1.50201566	21.04402225	42.82588568	52.38948569	65.01903107	0.07146313	0.96350891	21.44524475	76.34515443	25.8880635	0.19424952	5.82925244	14.27159944	197.2230165	76.29943979	0.15028689	9.43809613	77.2038038	22.31758029	0.82413655	9.01179584	259.692786	178.4478025	1.84300375	41.73571857	56.35904308	2.31777631	166.9312987	498.0563381	10.15058541	51.55465287	47.14102065	564.9374499
0.01898753	0.50421011	2.29682232	24.46265754	43.92179454	388.2966847	61.35559459	0.02115946	0.56767989	8.50061031	49.49606008	106.4692493	87.68682943	0.053328	0.56399045	14.17857953	50.07401791	123.2475977	116.6066647	0.07125935	2.4287929	25.06801509	83.64527473	77.3450495	0.07191342	5.0897073	56.22769761	142.0468881	100.4874476	0.34300577	8.42177487	50.84234335	56.08599571	0.85970546	28.43697402	235.2239331	176.6067758	1.41014635	20.99928941	47.28820572	6.242728	160.1536067	507.4927882	4.37371805	34.00832562	46.28810492	575.1058581
0.01834816	0.60110817	8.02577008	54.88279564	168.9774113	411.1094361	115.1566769	0.01171028	0.73849755	7.73472241	6.10012209	43.70342832	118.7036949	0.07064332	2.1784315	23.03216819	61.11969276	156.747262	135.7781388	0.09108088	2.34845684	5.89869696	23.43620505	92.80018794	0.28773877	6.49687949	19.96333995	121.8643591	198.5928944	0.34399569	2.58432438	7.97660361	48.14546538	0.92990258	11.40018665	235.1350248	54.50245748	0.49644401	1.8783524	21.13004491	2.96530933	166.1255197	421.093504	0.47505324	21.61548228	48.800294	540.0047648
0.01496397	0.43445049	0.58809741	21.54468551	96.16456368	374.2125476	193.0668205	0.01308534	0.293234	6.69240406	53.03636682	42.68729971	165.982791	0.04979139	0.41369538	4.11347166	14.48476353	134.4675173	361.5302793	0.03144299	1.93269043	28.05702331	26.94972758	111.8615628	0.07879864	1.25997856	36.25005064	132.2725378	283.7609263	0.27541335	9.75672641	19.59092661	64.42876423	0.33354487	22.21135815	238.6715489	100.810211	1.67788857	10.64555053	39.37782264	5.27736947	166.978899	538.1159232	2.68651645	24.80125084	48.92368708	650.603125
0.0146808	0.65993361	6.68845229	27.4324912	197.1946715	456.4717057	50.12961276	0.02548716	0.27615885	7.83494163	40.19033983	70.18853691	107.6485081	0.07595196	1.86324035	9.87887612	76.52872529	214.4417612	185.9709321	0.03991141	2.61654426	27.55280445	67.6502151	107.2082608	0.25052201	2.47410784	19.3494617	72.98227253	207.8550746	0.40641364	10.93920722	49.24684175	49.12442485	0.332946	9.28110655	204.8521043	97.28665529	2.02682226	23.7909009	17.28174648	2.63838797	154.020557	502.2631241	5.56695103	37.53237922	46.35005487	620.0273406
0.01742775	0.30788163	6.90788035	56.9915957	140.9634878	386.4776239	75.23378733	0.02421287	0.49485034	12.55770651	40.92423521	100.6745737	84.07221208	0.03470035	1.80504486	23.93860585	48.23235219	150.0869343	147.8286113	0.06012089	3.6383244	22.48938003	82.53608544	68.5896727	0.23189175	6.7378615	4.35629637	111.0865039	177.4400327	0.51698996	8.02774179	52.09237384	78.13308008	0.95953092	4.61113409	207.7244519	80.72905877	1.40406297	22.32573123	79.0308936	1.59550358	145.4895575	423.9661852	4.79949451	54.61254285	42.50868177	522.3253013
0.04201191	1.97818945	35.05757478	126.8044644	241.4040766	358.0596757	279.9744507	0.1010603	2.63293867	18.33120358	12.25159305	118.4347621	120.5157353	0.23790202	10.12544967	65.49888807	125.8089557	204.5290432	56.27638189	0.34271259	5.60740563	4.03300372	104.1452006	70.42320141	1.40657176	21.76632605	57.29210719	89.16351401	117.2706823	0.83552808	2.08012155	71.06193716	42.28312334	3.5247787	22.70148941	250.5433214	38.58334483	0.50589897	32.69290496	24.00870583	4.89091313	197.2465997	412.5490185	7.41529455	9.12246916	61.19150708	579.0019697
0.0655983	0.94081297	23.64648326	97.20642175	101.2710403	261.2706497	208.794687	0.05314035	2.34074565	19.52542042	55.55952654	137.389777	42.85682876	0.11177834	6.81979704	54.33815742	105.3806457	71.19101134	37.4327024	0.29351999	5.63468107	23.83633526	32.55451359	34.3174363	0.94401001	18.79910316	75.65525473	165.8175604	44.28528042	0.8040563	8.23517781	21.28148182	77.57776147	3.10928667	33.19668899	258.5229166	132.6739967	1.50499466	21.48067613	102.4605098	6.86830647	178.2105389	434.6471922	6.37664124	82.83361973	52.24672693	529.6931151
0.08285208	2.51812888	20.43915458	31.32819264	42.33138509	398.9537907	58.98629339	0.11001904	1.22488933	12.84400176	40.87118562	108.528032	121.9341877	0.30069255	5.79322564	17.14214974	85.49592244	153.4075578	99.559061	0.17954522	4.84541698	35.53612416	87.03391736	134.4764958	0.7989355	6.44085061	89.90394654	165.8731057	135.4797602	0.81617055	16.28682658	65.8255473	104.9173159	1.15347229	45.52034779	293.5226576	108.9533366	3.31006521	35.36365194	50.7079186	10.10212209	209.2624804	473.2715691	8.96368247	17.03357029	62.24295866	590.3109885
